DATE,OPEN,HIGH,LOW,CLOSE,VOL,OI,,,,
10/22/2010,"1,844,815","1,844,815","1,844,815","1,844,815",1,1,,,,
10/25/2010,"1,827,566","1,827,566","1,827,566","1,827,566",1,1,,,,
10/26/2010,"1,826,013","1,826,013","1,826,013","1,826,013",1,1,,,,
10/27/2010,"1,822,251","1,822,251","1,822,251","1,822,251",1,1,,,,
10/28/2010,"1,821,846","1,821,846","1,821,846","1,821,846",1,1,,,,
10/29/2010,"1,819,055","1,819,055","1,819,055","1,819,055",1,1,,,,
11/1/2010,"1,817,169","1,817,169","1,817,169","1,817,169",1,1,,,,
11/2/2010,"1,817,203","1,817,203","1,817,203","1,817,203",1,1,,,,
11/3/2010,"1,815,971","1,815,971","1,815,971","1,815,971",1,1,,,,
11/4/2010,"1,821,645","1,821,645","1,821,645","1,821,645",1,1,,,,
11/5/2010,"1,820,545","1,820,545","1,820,545","1,820,545",1,1,,,,
11/8/2010,"1,792,893","1,792,893","1,792,893","1,792,893",1,1,,,,
11/9/2010,"1,791,414","1,791,414","1,791,414","1,791,414",1,1,,,,
11/10/2010,"1,788,364","1,788,364","1,788,364","1,788,364",1,1,,,,
11/11/2010,"1,788,364","1,788,364","1,788,364","1,788,364",1,1,,,,
11/12/2010,"1,786,856","1,786,856","1,786,856","1,786,856",1,1,,,,
11/15/2010,"1,789,782","1,789,782","1,789,782","1,789,782",1,1,,,,
11/16/2010,"1,782,021","1,782,021","1,782,021","1,782,021",1,1,,,,
11/17/2010,"1,736,686","1,736,686","1,736,686","1,736,686",1,1,,,,
11/18/2010,"1,733,870","1,733,870","1,733,870","1,733,870",1,1,,,,
11/22/2010,"1,736,260","1,736,260","1,736,260","1,736,260",1,1,,,,
11/23/2010,"1,737,458","1,737,458","1,737,458","1,737,458",1,1,,,,
11/24/2010,"1,739,518","1,739,518","1,739,518","1,739,518",1,1,,,,
11/26/2010,"1,739,518","1,739,518","1,739,518","1,739,518",1,1,,,,
11/29/2010,"1,744,948","1,744,948","1,744,948","1,744,948",1,1,,,,
11/30/2010,"1,722,850","1,722,850","1,722,850","1,722,850",1,1,,,,
12/1/2010,"1,724,649","1,724,649","1,724,649","1,724,649",1,1,,,,
12/2/2010,"1,724,104","1,724,104","1,724,104","1,724,104",1,1,,,,
12/3/2010,"1,729,174","1,729,174","1,729,174","1,729,174",1,1,,,,
12/6/2010,"1,730,925","1,730,925","1,730,925","1,730,925",1,1,,,,
12/7/2010,"1,729,524","1,729,524","1,729,524","1,729,524",1,1,,,,
12/8/2010,"1,730,624","1,730,624","1,730,624","1,730,624",1,1,,,,
12/9/2010,"1,730,099","1,730,099","1,730,099","1,730,099",1,1,,,,
12/10/2010,"1,729,849","1,729,849","1,729,849","1,729,849",1,1,,,,
12/13/2010,"1,729,849","1,729,849","1,729,849","1,729,849",1,1,,,,
12/14/2010,"1,728,849","1,728,849","1,728,849","1,728,849",1,1,,,,
12/15/2010,"1,721,891","1,721,891","1,721,891","1,721,891",1,1,,,,
12/16/2010,"1,719,929","1,719,929","1,719,929","1,719,929",1,1,,,,
12/17/2010,"1,720,504","1,720,504","1,720,504","1,720,504",1,1,,,,
12/20/2010,"1,715,228","1,715,228","1,715,228","1,715,228",1,1,,,,
12/21/2010,"1,714,228","1,714,228","1,714,228","1,714,228",1,1,,,,
12/22/2010,"1,713,303","1,713,303","1,713,303","1,713,303",1,1,,,,
12/23/2010,"1,712,373","1,712,373","1,712,373","1,712,373",1,1,,,,
12/27/2010,"1,709,764","1,709,764","1,709,764","1,709,764",1,1,,,,
12/28/2010,"1,708,899","1,708,899","1,708,899","1,708,899",1,1,,,,
12/29/2010,"1,708,374","1,708,374","1,708,374","1,708,374",1,1,,,,
12/30/2010,"1,705,904","1,705,904","1,705,904","1,705,904",1,1,,,,
1/3/2011,"1,704,908","1,704,908","1,704,908","1,704,908",1,1,,,,
1/4/2011,"1,702,575","1,702,575","1,702,575","1,702,575",1,1,,,,
1/5/2011,"1,699,375","1,699,375","1,699,375","1,699,375",1,1,,,,
1/6/2011,"1,691,485","1,691,485","1,691,485","1,691,485",1,1,,,,
1/7/2011,"1,688,926","1,688,926","1,688,926","1,688,926",1,1,,,,
1/10/2011,"1,686,271","1,686,271","1,686,271","1,686,271",1,1,,,,
1/11/2011,"1,684,197","1,684,197","1,684,197","1,684,197",1,1,,,,
1/12/2011,"1,681,047","1,681,047","1,681,047","1,681,047",1,1,,,,
1/13/2011,"1,678,747","1,678,747","1,678,747","1,678,747",1,1,,,,
1/14/2011,"1,670,530","1,670,530","1,670,530","1,670,530",1,1,,,,
1/17/2011,"1,670,030","1,670,030","1,670,030","1,670,030",1,1,,,,
1/18/2011,"1,668,864","1,668,864","1,668,864","1,668,864",1,1,,,,
1/19/2011,"1,663,919","1,663,919","1,663,919","1,663,919",1,1,,,,
1/20/2011,"1,657,557","1,657,557","1,657,557","1,657,557",1,1,,,,
1/21/2011,"1,652,852","1,652,852","1,652,852","1,652,852",1,1,,,,
1/24/2011,"1,650,765","1,650,765","1,650,765","1,650,765",1,1,,,,
1/25/2011,"1,649,637","1,649,637","1,649,637","1,649,637",1,1,,,,
1/26/2011,"1,645,962","1,645,962","1,645,962","1,645,962",1,1,,,,
1/27/2011,"1,645,462","1,645,462","1,645,462","1,645,462",1,1,,,,
1/28/2011,"1,638,206","1,638,206","1,638,206","1,638,206",1,1,,,,
1/31/2011,"1,622,432","1,622,432","1,622,432","1,622,432",1,1,,,,
2/1/2011,"1,623,107","1,623,107","1,623,107","1,623,107",1,1,,,,
2/2/2011,"1,623,717","1,623,717","1,623,717","1,623,717",1,1,,,,
2/3/2011,"1,619,192","1,619,192","1,619,192","1,619,192",1,1,,,,
2/4/2011,"1,615,167","1,615,167","1,615,167","1,615,167",1,1,,,,
2/7/2011,"1,613,489","1,613,489","1,613,489","1,613,489",1,1,,,,
2/8/2011,"1,612,806","1,612,806","1,612,806","1,612,806",1,1,,,,
2/9/2011,"1,611,681","1,611,681","1,611,681","1,611,681",1,1,,,,
2/10/2011,"1,614,141","1,614,141","1,614,141","1,614,141",1,1,,,,
2/11/2011,"1,612,916","1,612,916","1,612,916","1,612,916",1,1,,,,
2/14/2011,"1,609,692","1,609,692","1,609,692","1,609,692",1,1,,,,
2/15/2011,"1,604,907","1,604,907","1,604,907","1,604,907",1,1,,,,
2/16/2011,"1,606,347","1,606,347","1,606,347","1,606,347",1,1,,,,
2/17/2011,"1,602,874","1,602,874","1,602,874","1,602,874",1,1,,,,
2/18/2011,"1,602,874","1,602,874","1,602,874","1,602,874",1,1,,,,
2/21/2011,"1,602,874","1,602,874","1,602,874","1,602,874",1,1,,,,
2/22/2011,"1,601,999","1,601,999","1,601,999","1,601,999",1,1,,,,
2/23/2011,"1,600,481","1,600,481","1,600,481","1,600,481",1,1,,,,
2/24/2011,"1,596,465","1,596,465","1,596,465","1,596,465",1,1,,,,
2/25/2011,"1,594,079","1,594,079","1,594,079","1,594,079",1,1,,,,
2/28/2011,"1,591,794","1,591,794","1,591,794","1,591,794",1,1,,,,
3/1/2011,"1,591,434","1,591,434","1,591,434","1,591,434",1,1,,,,
3/2/2011,"1,588,311","1,588,311","1,588,311","1,588,311",1,1,,,,
3/3/2011,"1,586,286","1,586,286","1,586,286","1,586,286",1,1,,,,
3/4/2011,"1,584,286","1,584,286","1,584,286","1,584,286",1,1,,,,
3/7/2011,"1,581,981","1,581,981","1,581,981","1,581,981",1,1,,,,
3/8/2011,"1,583,846","1,583,846","1,583,846","1,583,846",1,1,,,,
3/9/2011,"1,582,608","1,582,608","1,582,608","1,582,608",1,1,,,,
3/10/2011,"1,580,859","1,580,859","1,580,859","1,580,859",1,1,,,,
3/11/2011,"1,581,713","1,581,713","1,581,713","1,581,713",1,1,,,,
3/14/2011,"1,583,269","1,583,269","1,583,269","1,583,269",1,1,,,,
3/15/2011,"1,585,326","1,585,326","1,585,326","1,585,326",1,1,,,,
3/16/2011,"1,583,051","1,583,051","1,583,051","1,583,051",1,1,,,,
3/17/2011,"1,582,451","1,582,451","1,582,451","1,582,451",1,1,,,,
3/18/2011,"1,583,960","1,583,960","1,583,960","1,583,960",1,1,,,,
3/21/2011,"1,585,040","1,585,040","1,585,040","1,585,040",1,1,,,,
3/22/2011,"1,585,138","1,585,138","1,585,138","1,585,138",1,1,,,,
3/23/2011,"1,582,564","1,582,564","1,582,564","1,582,564",1,1,,,,
3/24/2011,"1,580,339","1,580,339","1,580,339","1,580,339",1,1,,,,
3/25/2011,"1,579,864","1,579,864","1,579,864","1,579,864",1,1,,,,
3/28/2011,"1,580,402","1,580,402","1,580,402","1,580,402",1,1,,,,
3/29/2011,"1,579,127","1,579,127","1,579,127","1,579,127",1,1,,,,
3/30/2011,"1,576,102","1,576,102","1,576,102","1,576,102",1,1,,,,
3/31/2011,"1,571,785","1,571,785","1,571,785","1,571,785",1,1,,,,
4/1/2011,"1,571,466","1,571,466","1,571,466","1,571,466",1,1,,,,
4/4/2011,"1,570,076","1,570,076","1,570,076","1,570,076",1,1,,,,
4/5/2011,"1,568,451","1,568,451","1,568,451","1,568,451",1,1,,,,
4/6/2011,"1,566,062","1,566,062","1,566,062","1,566,062",1,1,,,,
4/7/2011,"1,564,284","1,564,284","1,564,284","1,564,284",1,1,,,,
4/8/2011,"1,562,708","1,562,708","1,562,708","1,562,708",1,1,,,,
4/11/2011,"1,567,758","1,567,758","1,567,758","1,567,758",1,1,,,,
4/12/2011,"1,567,123","1,567,123","1,567,123","1,567,123",1,1,,,,
4/13/2011,"1,568,551","1,568,551","1,568,551","1,568,551",1,1,,,,
4/14/2011,"1,566,976","1,566,976","1,566,976","1,566,976",1,1,,,,
4/15/2011,"1,565,303","1,565,303","1,565,303","1,565,303",1,1,,,,
4/18/2011,"1,567,337","1,567,337","1,567,337","1,567,337",1,1,,,,
4/19/2011,"1,570,848","1,570,848","1,570,848","1,570,848",1,1,,,,
4/20/2011,"1,574,726","1,574,726","1,574,726","1,574,726",1,1,,,,
4/21/2011,"1,579,225","1,579,225","1,579,225","1,579,225",1,1,,,,
4/22/2011,"1,579,225","1,579,225","1,579,225","1,579,225",1,1,,,,
4/25/2011,"1,577,675","1,577,675","1,577,675","1,577,675",1,1,,,,
4/26/2011,"1,575,600","1,575,600","1,575,600","1,575,600",1,1,,,,
4/27/2011,"1,580,900","1,580,900","1,580,900","1,580,900",1,1,,,,
4/28/2011,"1,579,592","1,579,592","1,579,592","1,579,592",1,1,,,,
4/29/2011,"1,590,226","1,590,226","1,590,226","1,590,226",1,1,,,,
5/2/2011,"1,601,996","1,601,996","1,601,996","1,601,996",1,1,,,,
5/3/2011,"1,607,401","1,607,401","1,607,401","1,607,401",1,1,,,,
5/4/2011,"1,609,831","1,609,831","1,609,831","1,609,831",1,1,,,,
5/5/2011,"1,619,361","1,619,361","1,619,361","1,619,361",1,1,,,,
5/6/2011,"1,618,600","1,618,600","1,618,600","1,618,600",1,1,,,,
5/9/2011,"1,624,985","1,624,985","1,624,985","1,624,985",1,1,,,,
5/10/2011,"1,631,255","1,631,255","1,631,255","1,631,255",1,1,,,,
5/11/2011,"1,630,905","1,630,905","1,630,905","1,630,905",1,1,,,,
5/12/2011,"1,635,355","1,635,355","1,635,355","1,635,355",1,1,,,,
5/13/2011,"1,635,105","1,635,105","1,635,105","1,635,105",1,1,,,,
5/16/2011,"1,645,660","1,645,660","1,645,660","1,645,660",1,1,,,,
5/17/2011,"1,653,860","1,653,860","1,653,860","1,653,860",1,1,,,,
5/18/2011,"1,657,402","1,657,402","1,657,402","1,657,402",1,1,,,,
5/19/2011,"1,658,946","1,658,946","1,658,946","1,658,946",1,1,,,,
5/20/2011,"1,664,671","1,664,671","1,664,671","1,664,671",1,1,,,,
5/23/2011,"1,666,921","1,666,921","1,666,921","1,666,921",1,1,,,,
5/24/2011,"1,665,396","1,665,396","1,665,396","1,665,396",1,1,,,,
5/25/2011,"1,663,771","1,663,771","1,663,771","1,663,771",1,1,,,,
5/26/2011,"1,662,812","1,662,812","1,662,812","1,662,812",1,1,,,,
5/27/2011,"1,665,807","1,665,807","1,665,807","1,665,807",1,1,,,,
5/31/2011,"1,664,543","1,664,543","1,664,543","1,664,543",1,1,,,,
6/1/2011,"1,669,652","1,669,652","1,669,652","1,669,652",1,1,,,,
6/2/2011,"1,665,846","1,665,846","1,665,846","1,665,846",1,1,,,,
6/3/2011,"1,668,026","1,668,026","1,668,026","1,668,026",1,1,,,,
6/6/2011,"1,669,016","1,669,016","1,669,016","1,669,016",1,1,,,,
6/7/2011,"1,671,544","1,671,544","1,671,544","1,671,544",1,1,,,,
6/8/2011,"1,671,409","1,671,409","1,671,409","1,671,409",1,1,,,,
6/9/2011,"1,671,929","1,671,929","1,671,929","1,671,929",1,1,,,,
6/10/2011,"1,672,890","1,672,890","1,672,890","1,672,890",1,1,,,,
6/13/2011,"1,671,480","1,671,480","1,671,480","1,671,480",1,1,,,,
6/14/2011,"1,671,550","1,671,550","1,671,550","1,671,550",1,1,,,,
6/15/2011,"1,670,925","1,670,925","1,670,925","1,670,925",1,1,,,,
6/16/2011,"1,662,970","1,662,970","1,662,970","1,662,970",1,1,,,,
6/17/2011,"1,664,420","1,664,420","1,664,420","1,664,420",1,1,,,,
6/20/2011,"1,657,495","1,657,495","1,657,495","1,657,495",1,1,,,,
6/21/2011,"1,633,709","1,633,709","1,633,709","1,633,709",1,1,,,,
6/22/2011,"1,625,753","1,625,753","1,625,753","1,625,753",1,1,,,,
6/23/2011,"1,622,903","1,622,903","1,622,903","1,622,903",1,1,,,,
6/24/2011,"1,619,480","1,619,480","1,619,480","1,619,480",1,1,,,,
6/27/2011,"1,618,902","1,618,902","1,618,902","1,618,902",1,1,,,,
6/28/2011,"1,623,687","1,623,687","1,623,687","1,623,687",1,1,,,,
6/29/2011,"1,622,299","1,622,299","1,622,299","1,622,299",1,1,,,,
6/30/2011,"1,620,078","1,620,078","1,620,078","1,620,078",1,1,,,,
7/1/2011,"1,618,161","1,618,161","1,618,161","1,618,161",1,1,,,,
7/5/2011,"1,619,993","1,619,993","1,619,993","1,619,993",1,1,,,,
7/6/2011,"1,621,438","1,621,438","1,621,438","1,621,438",1,1,,,,
7/7/2011,"1,621,313","1,621,313","1,621,313","1,621,313",1,1,,,,
7/8/2011,"1,614,913","1,614,913","1,614,913","1,614,913",1,1,,,,
7/11/2011,"1,616,288","1,616,288","1,616,288","1,616,288",1,1,,,,
7/12/2011,"1,599,972","1,599,972","1,599,972","1,599,972",1,1,,,,
7/13/2011,"1,591,976","1,591,976","1,591,976","1,591,976",1,1,,,,
7/14/2011,"1,591,761","1,591,761","1,591,761","1,591,761",1,1,,,,
7/15/2011,"1,592,876","1,592,876","1,592,876","1,592,876",1,1,,,,
7/18/2011,"1,581,688","1,581,688","1,581,688","1,581,688",1,1,,,,
7/19/2011,"1,560,092","1,560,092","1,560,092","1,560,092",1,1,,,,
7/20/2011,"1,543,331","1,543,331","1,543,331","1,543,331",1,1,,,,
7/21/2011,"1,546,570","1,546,570","1,546,570","1,546,570",1,1,,,,
7/22/2011,"1,543,176","1,543,176","1,543,176","1,543,176",1,1,,,,
7/25/2011,"1,540,601","1,540,601","1,540,601","1,540,601",1,1,,,,
7/26/2011,"1,543,121","1,543,121","1,543,121","1,543,121",1,1,,,,
7/27/2011,"1,540,831","1,540,831","1,540,831","1,540,831",1,1,,,,
7/28/2011,"1,538,109","1,538,109","1,538,109","1,538,109",1,1,,,,
7/29/2011,"1,534,713","1,534,713","1,534,713","1,534,713",1,1,,,,
8/1/2011,"1,531,208","1,531,208","1,531,208","1,531,208",1,1,,,,
8/2/2011,"1,531,183","1,531,183","1,531,183","1,531,183",1,1,,,,
8/3/2011,"1,529,423","1,529,423","1,529,423","1,529,423",1,1,,,,
8/4/2011,"1,525,063","1,525,063","1,525,063","1,525,063",1,1,,,,
8/5/2011,"1,525,063","1,525,063","1,525,063","1,525,063",1,1,,,,
8/8/2011,"1,524,263","1,524,263","1,524,263","1,524,263",1,1,,,,
8/9/2011,"1,497,483","1,497,483","1,497,483","1,497,483",1,1,,,,
8/10/2011,"1,499,403","1,499,403","1,499,403","1,499,403",1,1,,,,
8/11/2011,"1,496,583","1,496,583","1,496,583","1,496,583",1,1,,,,
8/12/2011,"1,494,893","1,494,893","1,494,893","1,494,893",1,1,,,,
8/15/2011,"1,493,643","1,493,643","1,493,643","1,493,643",1,1,,,,
8/16/2011,"1,491,797","1,491,797","1,491,797","1,491,797",1,1,,,,
8/17/2011,"1,484,162","1,484,162","1,484,162","1,484,162",1,1,,,,
8/18/2011,"1,482,742","1,482,742","1,482,742","1,482,742",1,1,,,,
8/19/2011,"1,478,286","1,478,286","1,478,286","1,478,286",1,1,,,,
8/22/2011,"1,475,971","1,475,971","1,475,971","1,475,971",1,1,,,,
8/23/2011,"1,474,366","1,474,366","1,474,366","1,474,366",1,1,,,,
8/24/2011,"1,473,264","1,473,264","1,473,264","1,473,264",1,1,,,,
8/25/2011,"1,471,954","1,471,954","1,471,954","1,471,954",1,1,,,,
8/26/2011,"1,470,595","1,470,595","1,470,595","1,470,595",1,1,,,,
8/29/2011,"1,468,595","1,468,595","1,468,595","1,468,595",1,1,,,,
8/30/2011,"1,467,480","1,467,480","1,467,480","1,467,480",1,1,,,,
8/31/2011,"1,466,649","1,466,649","1,466,649","1,466,649",1,1,,,,
9/1/2011,"1,469,801","1,469,801","1,469,801","1,469,801",1,1,,,,
9/2/2011,"1,467,801","1,467,801","1,467,801","1,467,801",1,1,,,,
9/6/2011,"1,462,941","1,462,941","1,462,941","1,462,941",1,1,,,,
9/7/2011,"1,452,406","1,452,406","1,452,406","1,452,406",1,1,,,,
9/8/2011,"1,448,061","1,448,061","1,448,061","1,448,061",1,1,,,,
9/9/2011,"1,443,026","1,443,026","1,443,026","1,443,026",1,1,,,,
9/12/2011,"1,445,305","1,445,305","1,445,305","1,445,305",1,1,,,,
9/13/2011,"1,442,845","1,442,845","1,442,845","1,442,845",1,1,,,,
9/14/2011,"1,445,698","1,445,698","1,445,698","1,445,698",1,1,,,,
9/15/2011,"1,446,313","1,446,313","1,446,313","1,446,313",1,1,,,,
9/16/2011,"1,446,273","1,446,273","1,446,273","1,446,273",1,1,,,,
9/19/2011,"1,446,408","1,446,408","1,446,408","1,446,408",1,1,,,,
9/20/2011,"1,438,236","1,438,236","1,438,236","1,438,236",1,1,,,,
9/21/2011,"1,437,166","1,437,166","1,437,166","1,437,166",1,1,,,,
9/22/2011,"1,437,821","1,437,821","1,437,821","1,437,821",1,1,,,,
9/23/2011,"1,434,411","1,434,411","1,434,411","1,434,411",1,1,,,,
9/26/2011,"1,430,799","1,430,799","1,430,799","1,430,799",1,1,,,,
9/27/2011,"1,428,377","1,428,377","1,428,377","1,428,377",1,1,,,,
9/28/2011,"1,430,982","1,430,982","1,430,982","1,430,982",1,1,,,,
9/29/2011,"1,431,986","1,431,986","1,431,986","1,431,986",1,1,,,,
9/30/2011,"1,430,987","1,430,987","1,430,987","1,430,987",1,1,,,,
10/3/2011,"1,430,987","1,430,987","1,430,987","1,430,987",1,1,,,,
10/4/2011,"1,430,362","1,430,362","1,430,362","1,430,362",1,1,,,,
10/5/2011,"1,428,822","1,428,822","1,428,822","1,428,822",1,1,,,,
10/6/2011,"1,429,877","1,429,877","1,429,877","1,429,877",1,1,,,,
10/7/2011,"1,428,627","1,428,627","1,428,627","1,428,627",1,1,,,,
10/10/2011,"1,416,535","1,416,535","1,416,535","1,416,535",1,1,,,,
10/11/2011,"1,416,185","1,416,185","1,416,185","1,416,185",1,1,,,,
10/12/2011,"1,413,140","1,413,140","1,413,140","1,413,140",1,1,,,,
10/13/2011,"1,406,377","1,406,377","1,406,377","1,406,377",1,1,,,,
10/14/2011,"1,400,735","1,400,735","1,400,735","1,400,735",1,1,,,,
10/17/2011,"1,400,735","1,400,735","1,400,735","1,400,735",1,1,,,,
10/18/2011,"1,365,922","1,365,922","1,365,922","1,365,922",1,1,,,,
10/19/2011,"1,365,572","1,365,572","1,365,572","1,365,572",1,1,,,,
10/20/2011,"1,335,857","1,335,857","1,335,857","1,335,857",1,1,,,,
10/21/2011,"1,324,120","1,324,120","1,324,120","1,324,120",1,1,,,,
10/24/2011,"1,315,213","1,315,213","1,315,213","1,315,213",1,1,,,,
10/25/2011,"1,296,177","1,296,177","1,296,177","1,296,177",1,1,,,,
10/26/2011,"1,289,160","1,289,160","1,289,160","1,289,160",1,1,,,,
10/27/2011,"1,272,284","1,272,284","1,272,284","1,272,284",1,1,,,,
10/28/2011,"1,267,726","1,267,726","1,267,726","1,267,726",1,1,,,,
10/31/2011,"1,267,476","1,267,476","1,267,476","1,267,476",1,1,,,,
11/1/2011,"1,273,844","1,273,844","1,273,844","1,273,844",1,1,,,,
11/2/2011,"1,273,979","1,273,979","1,273,979","1,273,979",1,1,,,,
11/3/2011,"1,279,006","1,279,006","1,279,006","1,279,006",1,1,,,,
11/4/2011,"1,285,901","1,285,901","1,285,901","1,285,901",1,1,,,,
11/7/2011,"1,293,442","1,293,442","1,293,442","1,293,442",1,1,,,,
11/8/2011,"1,300,806","1,300,806","1,300,806","1,300,806",1,1,,,,
11/9/2011,"1,316,490","1,316,490","1,316,490","1,316,490",1,1,,,,
11/10/2011,"1,329,026","1,329,026","1,329,026","1,329,026",1,1,,,,
11/11/2011,"1,345,912","1,345,912","1,345,912","1,345,912",1,1,,,,
11/14/2011,"1,376,667","1,376,667","1,376,667","1,376,667",1,1,,,,
11/15/2011,"1,391,247","1,391,247","1,391,247","1,391,247",1,1,,,,
11/16/2011,"1,407,255","1,407,255","1,407,255","1,407,255",1,1,,,,
11/17/2011,"1,411,344","1,411,344","1,411,344","1,411,344",1,1,,,,
11/18/2011,"1,422,047","1,422,047","1,422,047","1,422,047",1,1,,,,
11/21/2011,"1,429,206","1,429,206","1,429,206","1,429,206",1,1,,,,
11/22/2011,"1,432,639","1,432,639","1,432,639","1,432,639",1,1,,,,
11/23/2011,"1,438,503","1,438,503","1,438,503","1,438,503",1,1,,,,
11/25/2011,"1,444,422","1,444,422","1,444,422","1,444,422",1,1,,,,
11/28/2011,"1,448,070","1,448,070","1,448,070","1,448,070",1,1,,,,
11/29/2011,"1,457,193","1,457,193","1,457,193","1,457,193",1,1,,,,
11/30/2011,"1,463,308","1,463,308","1,463,308","1,463,308",1,1,,,,
12/1/2011,"1,468,324","1,468,324","1,468,324","1,468,324",1,1,,,,
12/2/2011,"1,472,879","1,472,879","1,472,879","1,472,879",1,1,,,,
12/5/2011,"1,474,718","1,474,718","1,474,718","1,474,718",1,1,,,,
12/6/2011,"1,478,206","1,478,206","1,478,206","1,478,206",1,1,,,,
12/7/2011,"1,478,341","1,478,341","1,478,341","1,478,341",1,1,,,,
12/8/2011,"1,481,836","1,481,836","1,481,836","1,481,836",1,1,,,,
12/9/2011,"1,490,079","1,490,079","1,490,079","1,490,079",1,1,,,,
12/12/2011,"1,494,054","1,494,054","1,494,054","1,494,054",1,1,,,,
12/13/2011,"1,502,295","1,502,295","1,502,295","1,502,295",1,1,,,,
12/14/2011,"1,508,132","1,508,132","1,508,132","1,508,132",1,1,,,,
12/15/2011,"1,518,920","1,518,920","1,518,920","1,518,920",1,1,,,,
12/16/2011,"1,525,914","1,525,914","1,525,914","1,525,914",1,1,,,,
12/19/2011,"1,526,083","1,526,083","1,526,083","1,526,083",1,1,,,,
12/20/2011,"1,524,191","1,524,191","1,524,191","1,524,191",1,1,,,,
12/21/2011,"1,525,366","1,525,366","1,525,366","1,525,366",1,1,,,,
12/22/2011,"1,529,695","1,529,695","1,529,695","1,529,695",1,1,,,,
12/23/2011,"1,529,170","1,529,170","1,529,170","1,529,170",1,1,,,,
12/27/2011,"1,527,697","1,527,697","1,527,697","1,527,697",1,1,,,,
12/28/2011,"1,529,211","1,529,211","1,529,211","1,529,211",1,1,,,,
12/29/2011,"1,530,990","1,530,990","1,530,990","1,530,990",1,1,,,,
12/30/2011,"1,529,890","1,529,890","1,529,890","1,529,890",1,1,,,,
1/3/2012,"1,529,034","1,529,034","1,529,034","1,529,034",1,1,,,,
1/4/2012,"1,530,344","1,530,344","1,530,344","1,530,344",1,1,,,,
1/5/2012,"1,529,769","1,529,769","1,529,769","1,529,769",1,1,,,,
1/6/2012,"1,525,753","1,525,753","1,525,753","1,525,753",1,1,,,,
1/9/2012,"1,520,070","1,520,070","1,520,070","1,520,070",1,1,,,,
1/10/2012,"1,522,030","1,522,030","1,522,030","1,522,030",1,1,,,,
1/11/2012,"1,524,390","1,524,390","1,524,390","1,524,390",1,1,,,,
1/12/2012,"1,525,965","1,525,965","1,525,965","1,525,965",1,1,,,,
1/13/2012,"1,525,015","1,525,015","1,525,015","1,525,015",1,1,,,,
1/16/2012,"1,522,639","1,522,639","1,522,639","1,522,639",1,1,,,,
1/17/2012,"1,520,966","1,520,966","1,520,966","1,520,966",1,1,,,,
1/18/2012,"1,521,522","1,521,522","1,521,522","1,521,522",1,1,,,,
1/19/2012,"1,526,279","1,526,279","1,526,279","1,526,279",1,1,,,,
1/20/2012,"1,517,119","1,517,119","1,517,119","1,517,119",1,1,,,,
1/23/2012,"1,515,236","1,515,236","1,515,236","1,515,236",1,1,,,,
1/24/2012,"1,517,429","1,517,429","1,517,429","1,517,429",1,1,,,,
1/25/2012,"1,523,084","1,523,084","1,523,084","1,523,084",1,1,,,,
1/26/2012,"1,528,886","1,528,886","1,528,886","1,528,886",1,1,,,,
1/27/2012,"1,532,321","1,532,321","1,532,321","1,532,321",1,1,,,,
1/30/2012,"1,530,838","1,530,838","1,530,838","1,530,838",1,1,,,,
1/31/2012,"1,528,313","1,528,313","1,528,313","1,528,313",1,1,,,,
2/1/2012,"1,526,713","1,526,713","1,526,713","1,526,713",1,1,,,,
2/2/2012,"1,534,249","1,534,249","1,534,249","1,534,249",1,1,,,,
2/3/2012,"1,535,113","1,535,113","1,535,113","1,535,113",1,1,,,,
2/6/2012,"1,540,268","1,540,268","1,540,268","1,540,268",1,1,,,,
2/7/2012,"1,539,993","1,539,993","1,539,993","1,539,993",1,1,,,,
2/8/2012,"1,546,639","1,546,639","1,546,639","1,546,639",1,1,,,,
2/9/2012,"1,548,268","1,548,268","1,548,268","1,548,268",1,1,,,,
2/10/2012,"1,551,625","1,551,625","1,551,625","1,551,625",1,1,,,,
2/13/2012,"1,554,923","1,554,923","1,554,923","1,554,923",1,1,,,,
2/14/2012,"1,559,003","1,559,003","1,559,003","1,559,003",1,1,,,,
2/15/2012,"1,564,164","1,564,164","1,564,164","1,564,164",1,1,,,,
2/16/2012,"1,569,202","1,569,202","1,569,202","1,569,202",1,1,,,,
2/17/2012,"1,482,571","1,482,571","1,482,571","1,482,571",1,1,,,,
2/20/2012,"1,565,884","1,565,884","1,565,884","1,565,884",1,1,,,,
2/21/2012,"1,568,269","1,568,269","1,568,269","1,568,269",1,1,,,,
2/22/2012,"1,567,500","1,567,500","1,567,500","1,567,500",1,1,,,,
2/23/2012,"1,567,643","1,567,643","1,567,643","1,567,643",1,1,,,,
2/24/2012,"1,567,360","1,567,360","1,567,360","1,567,360",1,1,,,,
2/27/2012,"1,570,830","1,570,830","1,570,830","1,570,830",1,1,,,,
2/28/2012,"1,571,140","1,571,140","1,571,140","1,571,140",1,1,,,,
2/29/2012,"1,571,689","1,571,689","1,571,689","1,571,689",1,1,,,,
3/1/2012,"1,569,589","1,569,589","1,569,589","1,569,589",1,1,,,,
3/2/2012,"1,571,619","1,571,619","1,571,619","1,571,619",1,1,,,,
3/5/2012,"1,572,534","1,572,534","1,572,534","1,572,534",1,1,,,,
3/6/2012,"1,571,802","1,571,802","1,571,802","1,571,802",1,1,,,,
3/7/2012,"1,579,721","1,579,721","1,579,721","1,579,721",1,1,,,,
